"","x"
"13661","Exoc5"
"13662","Exoc5|Mudeng"
"13663","Exoc6"
"13664","Exoc6b"
"13665","Exoc7"
"13666","Exoc8"
"13667","Exog"
"13668","Exosc1"
"13669","Exosc10"
"13670","Exosc2"
"13671","Exosc3"
"13672","Exosc3|Dcaf10"
"13673","Exosc4"
"13674","Exosc5"
"13675","Exosc7"
"13676","Exosc8"
"13677","Exosc9"
"13678","Exosc9|Ccna2"
"13679","Exph5"
"13680","Expi"
"13681","Ext1"
"13682","Ext2"
"13683","Extl1"
"13684","Extl2"
"13685","Extl3"
"13686","Eya1"
"13687","Eya2"
"13688","Eya3"
"13689","Eya4"
"13690","Ezh1"
"13691","Ezh2"
"13692","Ezr"
"13693","F10"
"13694","F11"
"13695","F11r"
"13696","F12"
"13697","F13a1"
"13698","F13b"
"13699","F2"
"13700","F2r"
"13701","F2rl1"
"13702","F2rl3"
"13703","F3"
"13704","F5"
"13705","F630028O10Rik"
"13706","F630043A04Rik"
"13707","F630110N24Rik"
"13708","F7"
"13709","F730015K02Rik"
"13710","F730035P03Rik"
"13711","F730043M19Rik"
"13712","F730047E07Rik"
"13713","F8"
"13714","F830005K03Rik"
"13715","F830045P16Rik"
"13716","F830104G03Rik"
"13717","F830116E18Rik"
"13718","F830208F22Rik"
"13719","F830208F22Rik|Pstpip2"
"13720","F8|Fundc2"
"13721","F9"
"13722","Fa2h"
"13723","Faah"
"13724","Fabp1"
"13725","Fabp12"
"13726","Fabp2"
"13727","Fabp3"
"13728","Fabp4"
"13729","Fabp5"
"13730","Fabp6"
"13731","Fabp7"
"13732","Fabp9"
"13733","Fadd"
"13734","Fads1"
"13735","Fads2"
"13736","Fads3"
"13737","Fads6"
"13738","Faf1"
"13739","Faf2"
"13740","Fah"
"13741","Fahd1"
"13742","Fahd2a"
"13743","Faim"
"13744","Faim2"
"13745","Faim3"
"13746","Fam100a"
"13747","Fam100b"
"13748","Fam101a"
"13749","Fam101b"
"13750","Fam102a"
"13751","Fam102b"
"13752","Fam103a1"
"13753","Fam105a"
"13754","Fam105b"
"13755","Fam107a"
"13756","Fam107b"
"13757","Fam108a"
"13758","Fam108b"
"13759","Fam108c"
"13760","Fam109a"
"13761","Fam109b"
"13762","Fam110a"
"13763","Fam110b"
"13764","Fam110c"
"13765","Fam111a"
"13766","Fam113a"
"13767","Fam113a|Vps16"
"13768","Fam113b"
"13769","Fam114a1"
"13770","Fam114a2"
"13771","Fam115a"
"13772","Fam116a"
"13773","Fam116b"
"13774","Fam117a"
"13775","Fam117b"
"13776","Fam118a"
"13777","Fam118b"
"13778","Fam119a"
"13779","Fam120a"
"13780","Fam120b"
"13781","Fam120c"
"13782","Fam122b"
"13783","Fam122c"
"13784","Fam123a"
"13785","Fam123a|Fam123a"
"13786","Fam123b"
"13787","Fam123c"
"13788","Fam124b"
"13789","Fam125a"
"13790","Fam125b"
"13791","Fam126a"
"13792","Fam126b"
"13793","Fam128b"
"13794","Fam129a"
"13795","Fam129b"
"13796","Fam129c"
"13797","Fam131a"
"13798","Fam131b"
"13799","Fam131c"
"13800","Fam132a"
"13801","Fam132b"
"13802","Fam133b"
"13803","Fam134a"
"13804","Fam134b"
"13805","Fam134c"
"13806","Fam135a"
"13807","Fam135b"
"13808","Fam136a"
"13809","Fam13a"
"13810","Fam13b"
"13811","Fam13c"
"13812","Fam149a"
"13813","Fam149b"
"13814","Fam150b"
"13815","Fam151a"
"13816","Fam151a|Acot11"
"13817","Fam154a"
"13818","Fam154b"
"13819","Fam155a"
"13820","Fam158a"
"13821","Fam159a"
"13822","Fam159b"
"13823","Fam160a2"
"13824","Fam160b1"
"13825","Fam160b2"
"13826","Fam161a"
"13827","Fam161b"
"13828","Fam162a"
"13829","Fam162b"
"13830","Fam163a"
"13831","Fam163b"
"13832","Fam164a"
"13833","Fam164b"
"13834","Fam165b"
"13835","Fam166a"
"13836","Fam166b"
"13837","Fam167a"
"13838","Fam167b"
"13839","Fam168a"
"13840","Fam168a|AC150744.1"
"13841","Fam168b"
"13842","Fam169a"
"13843","Fam169b"
"13844","Fam170a"
"13845","Fam170b"
"13846","Fam171a1"
"13847","Fam171a2"
"13848","Fam171b"
"13849","Fam172a"
"13850","Fam173b"
"13851","Fam174a"
"13852","Fam174b"
"13853","Fam175a"
"13854","Fam175b"
"13855","Fam176a"
"13856","Fam176b"
"13857","Fam178a"
"13858","Fam178b"
"13859","Fam179a"
"13860","Fam179b"
"13861","Fam180a"
"13862","Fam183b"
"13863","Fam184a"
"13864","Fam184b"
"13865","Fam185a"
"13866","Fam186a"
"13867","Fam188a"
"13868","Fam188b"
"13869","Fam189a1"
"13870","Fam189a1|Ndnl2"
"13871","Fam189a2"
"13872","Fam189b"
"13873","Fam18a"
"13874","Fam18b"
"13875","Fam190a"
"13876","Fam192a"
"13877","Fam193a"
"13878","Fam193b"
"13879","Fam195a"
"13880","Fam195b"
"13881","Fam198a"
"13882","Fam198b"
"13883","Fam199x"
"13884","Fam19a1"
"13885","Fam19a3"
"13886","Fam19a4"
"13887","Fam20a"
"13888","Fam20b"
"13889","Fam20c"
"13890","Fam23a"
"13891","Fam24a"
"13892","Fam26f"
"13893","Fam32a"
"13894","Fam33a"
"13895","Fam35a"
"13896","Fam36a"
"13897","Fam38a"
"13898","Fam38b"
"13899","Fam3a"
"13900","Fam3b"
"13901","Fam3c"
"13902","Fam40a"
"13903","Fam40b"
"13904","Fam43a"
"13905","Fam43b"
"13906","Fam45a"
"13907","Fam46a"
"13908","Fam46b"
"13909","Fam46c"
"13910","Fam46d"
"13911","Fam47a"
"13912","Fam48a"
"13913","Fam49a"
"13914","Fam49b"
"13915","Fam50a"
"13916","Fam50b"
"13917","Fam53a"
"13918","Fam53b"
"13919","Fam53c"
"13920","Fam54a"
"13921","Fam54b"
"13922","Fam55b"
"13923","Fam55d"
"13924","Fam57a"
"13925","Fam57a|Gemin4"
"13926","Fam57b"
"13927","Fam58b"
"13928","Fam59a"
"13929","Fam59b"
"13930","Fam5b"
"13931","Fam5c"
"13932","Fam60a"
"13933","Fam63a"
"13934","Fam63b"
"13935","Fam63b|AC091263.1"
"13936","Fam64a"
"13937","Fam65a"
"13938","Fam65b"
"13939","Fam65c"
"13940","Fam69a"
"13941","Fam69b"
"13942","Fam69c"
"13943","Fam70a"
"13944","Fam70b"
"13945","Fam71b"
"13946","Fam71d"
"13947","Fam71e1"
"13948","Fam71e2"
"13949","Fam71f1"
"13950","Fam71f2"
"13951","Fam72a"
"13952","Fam73a"
"13953","Fam73b"
"13954","Fam76a"
"13955","Fam76b"
"13956","Fam78a"
"13957","Fam78b"
"13958","Fam81a"
"13959","Fam82a1"
"13960","Fam82a2"
"13961","Fam82b"
"13962","Fam82b|RP23-109G18.5"
"13963","Fam83a"
"13964","Fam83b"
"13965","Fam83c"
"13966","Fam83d"
"13967","Fam83e"
"13968","Fam83e|Spaca4"
"13969","Fam83f"
"13970","Fam83h"
"13971","Fam84a"
"13972","Fam86"
"13973","Fam89a"
"13974","Fam92a"
"13975","Fam92a|Rbm12b"
"13976","Fam92b"
"13977","Fam96a"
"13978","Fam98a"
"13979","Fam98b"
"13980","Fam98c"
"13981","Fanca"
"13982","Fancb"
"13983","Fancc"
"13984","Fancd2"
"13985","Fance"
"13986","Fancg"
"13987","Fanci"
"13988","Fanci|Polg"
"13989","Fancl"
"13990","Fancl|Vrk2"
"13991","Fancm"
"13992","Fank1"
"13993","Fap"
"13994","Far1"
"13995","Far2"
"13996","Farp1"
"13997","Farp2"
"13998","Fars2"
"13999","Farsa"
"14000","Farsb"
"14001","Fas"
"14002","Fasl"
"14003","Fasn"
"14004","Fastk"
"14005","Fastkd1"
"14006","Fastkd2"
"14007","Fastkd3"
"14008","Fat1"
"14009","Fat2"
"14010","Fat3"
"14011","Fat4"
"14012","Fate1"
"14013","Fau"
"14014","Fbf1"
"14015","Fbl"
"14016","Fblim1"
"14017","Fbll1"
"14018","Fbln1"
"14019","Fbln2"
"14020","Fbln7"
"14021","Fbn1"
"14022","Fbn1|AL928930.1"
"14023","Fbn2"
"14024","Fbp1"
"14025","Fbp2"
"14026","Fbrs"
"14027","Fbrsl1"
"14028","Fbxl12"
"14029","Fbxl13"
"14030","Fbxl13|Lrrc17"
"14031","Fbxl15"
"14032","Fbxl16"
"14033","Fbxl17"
"14034","Fbxl18"
"14035","Fbxl18|D430018E03Rik"
"14036","Fbxl19"
"14037","Fbxl2"
"14038","Fbxl20"
"14039","Fbxl21"
"14040","Fbxl3"
"14041","Fbxl4"
"14042","Fbxl5"
"14043","Fbxl5|Bst1"
"14044","Fbxl6"
"14045","Fbxl7"
"14046","Fbxl8"
"14047","Fbxo10"
"14048","Fbxo11"
"14049","Fbxo15"
"14050","Fbxo15|1700034H14Rik"
"14051","Fbxo16"
"14052","Fbxo17"
"14053","Fbxo18"
"14054","Fbxo2"
"14055","Fbxo21"
"14056","Fbxo25"
"14057","Fbxo27"
"14058","Fbxo28"
"14059","Fbxo3"
"14060","Fbxo30"
"14061","Fbxo31"
"14062","Fbxo32"
"14063","Fbxo33"
"14064","Fbxo34"
"14065","Fbxo36"
"14066","Fbxo38"
"14067","Fbxo39"
"14068","Fbxo4"
"14069","Fbxo40"
"14070","Fbxo41"
"14071","Fbxo41|Alms1"
"14072","Fbxo41|Egr4"
"14073","Fbxo42"
"14074","Fbxo43"
"14075","Fbxo44"
"14076","Fbxo45"
"14077","Fbxo46"
"14078","Fbxo47"
"14079","Fbxo48"
"14080","Fbxo5"
"14081","Fbxo6"
"14082","Fbxo7"
"14083","Fbxo8"
"14084","Fbxo9"
"14085","Fbxw11"
"14086","Fbxw13"
"14087","Fbxw14"
"14088","Fbxw15"
"14089","Fbxw16"
"14090","Fbxw17"
"14091","Fbxw19"
"14092","Fbxw2"
"14093","Fbxw20"
"14094","Fbxw21"
"14095","Fbxw22"
"14096","Fbxw24"
"14097","Fbxw26"
"14098","Fbxw4"
"14099","Fbxw5"
"14100","Fbxw8"
"14101","Fbxw9"
"14102","Fcamr"
"14103","Fcer1a"
"14104","Fcer1g"
"14105","Fcer2a"
"14106","Fcgbp"
"14107","Fcgbp|AC158220.2"
"14108","Fcgr1"
"14109","Fcgr2b"
"14110","Fcgr3"
"14111","Fcgr4"
"14112","Fcgrt"
"14113","Fcho1"
"14114","Fcho2"
"14115","Fchsd1"
"14116","Fchsd2"
"14117","Fcnb"
"14118","Fcrl1"
"14119","Fcrl5"
"14120","Fcrl6"
"14121","Fcrla"
"14122","Fcrlb"
"14123","Fcrls"
"14124","Fdft1"
"14125","Fdps"
"14126","Fdx1"
"14127","Fdxacb1"
"14128","Fdxr"
"14129","Fech"
"14130","Fem1a"
"14131","Fem1b"
"14132","Fem1c"
"14133","Fer1l4"
"14134","Fer1l5"
"14135","Ferd3l"
"14136","Fermt1"
"14137","Fermt2"
"14138","Fermt3"
"14139","Fert2"
"14140","Fes"
"14141","Fetub"
"14142","Fev"
"14143","Fez1"
"14144","Fez2"
"14145","Fezf1"
"14146","Fezf2"
"14147","Ffar1"
"14148","Ffar2"
"14149","Ffar3"
"14150","Fga"
"14151","Fgb"
"14152","Fgd1"
"14153","Fgd1|Tsr2"
"14154","Fgd2"
"14155","Fgd3"
"14156","Fgd4"
"14157","Fgd5"
"14158","Fgd6"
"14159","Fgf10"
"14160","Fgf11"
"14161","Fgf12"
"14162","Fgf13"
"14163","Fgf14"
"14164","Fgf15"
"14165","Fgf16"
"14166","Fgf17"
"14167","Fgf18"
"14168","Fgf2"
"14169","Fgf20"
"14170","Fgf20|Efha2"
"14171","Fgf21"
"14172","Fgf23"
"14173","Fgf2|Bbs12"
"14174","Fgf2|Nudt6"
"14175","Fgf2|RP23-137F6.4"
"14176","Fgf3"
"14177","Fgf4"
"14178","Fgf5"
"14179","Fgf6"
"14180","Fgf8"
"14181","Fgf9"
"14182","Fgfbp1"
"14183","Fgfbp3"
"14184","Fgfr1"
"14185","Fgfr1op"
"14186","Fgfr1op2"
"14187","Fgfr3"
"14188","Fgfr4"
"14189","Fgfrl1"
"14190","Fgg"
"14191","Fggy"
"14192","Fgl1"
"14193","Fgr"
"14194","Fh1"
"14195","Fh1|Kmo"
"14196","Fhad1"
"14197","Fhdc1"
"14198","Fhit"
"14199","Fhl1"
"14200","Fhl2"
"14201","Fhl3"
"14202","Fhl4"
"14203","Fhl5"
"14204","Fhod3"
"14205","Fhod3|5730494M16Rik"
"14206","Fhod3|5730494M16Rik|AC124441.1"
"14207","Fibcd1"
"14208","Fibin"
"14209","Fibp"
"14210","Ficd"
"14211","Fig4"
"14212","Figf"
"14213","Figla"
"14214","Fign"
"14215","Fignl1"
"14216","Filip1"
"14217","Fip1l1"
"14218","Fip1l1|Lnx1"
"14219","Fis1"
"14220","Fitm1"
"14221","Fitm2"
"14222","Fiz1"
"14223","Fjx1"
"14224","Fkbp10"
"14225","Fkbp10|Nt5c3l"
"14226","Fkbp11"
"14227","Fkbp14|Plekha8"
"14228","Fkbp15"
"14229","Fkbp1a"
"14230","Fkbp1b"
"14231","Fkbp2"
"14232","Fkbp3"
"14233","Fkbp4"
"14234","Fkbp5"
"14235","Fkbp6"
"14236","Fkbp7"
"14237","Fkbp8"
"14238","Fkbp9"
"14239","Fkbpl"
"14240","Fkrp"
"14241","Fktn"
"14242","Flad1"
"14243","Flcn"
"14244","Flg"
"14245","Flg2"
"14246","Fli1"
"14247","Flii"
"14248","Flna"
"14249","Flnb"
"14250","Flnc"
"14251","Flot1"
"14252","Flot2"
"14253","Flrt2"
"14254","Flt1"
"14255","Flt3"
"14256","Flt4"
"14257","Flywch1"
"14258","Flywch2"
"14259","Fmc1"
"14260","Fmn1"
"14261","Fmn2"
"14262","Fmnl1"
"14263","Fmnl2"
"14264","Fmnl3"
"14265","Fmo1"
"14266","Fmo2"
"14267","Fmo3"
"14268","Fmo4"
"14269","Fmo5"
"14270","Fmo9"
"14271","Fmod"
"14272","Fmr1"
"14273","Fmr1nb"
"14274","Fn1"
"14275","Fn3k"
"14276","Fn3krp"
"14277","Fnbp1"
"14278","Fnbp1l"
"14279","Fnbp4"
"14280","Fnd3c2"
"14281","Fndc1"
"14282","Fndc3a"
"14283","Fndc3b"
"14284","Fndc3c1"
"14285","Fndc4"
"14286","Fndc5"
"14287","Fndc7"
"14288","Fndc8"
"14289","Fnip1"
"14290","Fnip2"
"14291","Fnta"
"14292","Fntb"
"14293","Fntb|Gpx2"
"14294","Fntb|Rab15"
"14295","Folh1"
"14296","Folr1"
"14297","Folr2"
"14298","Fos"
"14299","Fosb"
"14300","Fosl1"
"14301","Fosl2"
"14302","Foxa1"
"14303","Foxa2"
"14304","Foxa3"
"14305","Foxb1"
"14306","Foxb2"
"14307","Foxc1"
"14308","Foxc2"
"14309","Foxd1"
"14310","Foxd2"
"14311","Foxd3"
"14312","Foxd4"
"14313","Foxe1"
"14314","Foxe3"
"14315","Foxf1a"
"14316","Foxf2"
"14317","Foxg1"
"14318","Foxh1"
"14319","Foxi1"
"14320","Foxi2"
"14321","Foxj1"
"14322","Foxj2"
"14323","Foxj3"
"14324","Foxk1"
"14325","Foxk2"
"14326","Foxl2"
"14327","Foxl2os"
"14328","Foxm1"
"14329","Foxm1|4933413G19Rik"
"14330","Foxn1"
"14331","Foxn2"
"14332","Foxn3"
"14333","Foxn3|3300002A11Rik"
"14334","Foxn4"
"14335","Foxo1"
"14336","Foxo3"
"14337","Foxo4"
"14338","Foxo6"
"14339","Foxp1"
"14340","Foxp2"
"14341","Foxp4"
"14342","Foxq1"
"14343","Foxr1"
"14344","Foxr2"
"14345","Foxred2"
"14346","Foxs1"
"14347","Fpgs"
"14348","Fpgt"
"14349","Fpr1"
"14350","Fpr2"
"14351","Fpr2|Fpr3"
"14352","Fpr3"
"14353","Fpr-rs3"
"14354","Fpr-rs4"
"14355","Fpr-rs6"
"14356","Fpr-rs7"
"14357","Fras1"
"14358","Frat2"
"14359","Frem1"
"14360","Frem2"
"14361","Frem3"
"14362","Freq"
"14363","Frg1"
"14364","Frk"
"14365","Frmd3"
"14366","Frmd4a"
"14367","Frmd4b"
"14368","Frmd5"
"14369","Frmd6"
"14370","Frmd7"
"14371","Frmd8"
"14372","Frmpd1"
"14373","Frmpd3"
"14374","Frmpd4"
"14375","Frrs1"
"14376","Frs2"
"14377","Frs3"
"14378","Fry"
"14379","Fryl"
"14380","Frzb"
"14381","Fscb"
"14382","Fscn1"
"14383","Fscn2"
"14384","Fscn3"
"14385","Fsd1"
"14386","Fsd1l"
"14387","Fsd2"
"14388","Fshb"
"14389","Fshr"
"14390","Fsip1"
"14391","Fsip2"
"14392","Fst"
"14393","Fstl1"
"14394","Fstl3"
"14395","Fstl4"
"14396","Fstl5"
"14397","Ftcd"
"14398","Fth1"
"14399","Fthl17"
"14400","Ftl1"
"14401","Ftl1|AC151602.3"
"14402","Ftl2"
"14403","Ftmt"
"14404","Fto"
"14405","Ftsj1"
"14406","Ftsj2"
"14407","Ftsj3"
"14408","Ftsjd1"
"14409","Ftsjd2"
"14410","Ftsjd2|1110021J02Rik"
"14411","Ftsjd2|Tbc1d22b"
"14412","Fubp1"
"14413","Fubp3"
"14414","Fuca1"
"14415","Fuca2"
"14416","Fuk"
"14417","Fundc1"
"14418","Fundc2"
"14419","Furin"
"14420","Fus"
"14421","Fut1"
"14422","Fut10"
"14423","Fut11"
"14424","Fut2"
"14425","Fut7"
"14426","Fut8"
"14427","Fut9"
"14428","Fuz"
"14429","Fuz|Ap2a1"
"14430","Fv1"
"14431","Fxc1"
"14432","Fxn"
"14433","Fxr1"
"14434","Fxr1|Dnajc19"
"14435","Fxr2"
"14436","Fxyd1"
"14437","Fxyd2"
"14438","Fxyd3"
"14439","Fxyd4"
"14440","Fxyd5"
"14441","Fxyd6"
"14442","Fxyd7"
"14443","Fyb"
"14444","Fyb|AC158901.1"
"14445","Fyco1"
"14446","Fyco1|Cxcr6"
"14447","Fyn"
"14448","Fyttd1"
"14449","Fzd1"
"14450","Fzd10"
"14451","Fzd2"
"14452","Fzd3"
"14453","Fzd4"
"14454","Fzd5"
"14455","Fzd6"
"14456","Fzd7"
"14457","Fzd8"
"14458","Fzd9"
"14459","Fzr1"
"14460","G0s2"
"14461","G2e3"
"14462","G370120E05Rik"
"14463","G3bp1"
"14464","G3bp2"
"14465","G630090E17Rik"
"14466","G6pc"
"14467","G6pc2"
"14468","G6pc3"
"14469","G6pd2"
"14470","G930045G22Rik"
"14471","Gaa"
"14472","Gab1"
"14473","Gab2"
"14474","Gab3"
"14475","Gabarap"
"14476","Gabarapl1"
"14477","Gabarapl2"
"14478","Gabbr1"
"14479","Gabbr2"
"14480","Gabpa"
"14481","Gabpb1"
"14482","Gabpb2"
"14483","Gabra1"
"14484","Gabra2"
"14485","Gabra3"
"14486","Gabra4"
"14487","Gabra5"
"14488","Gabra6"
"14489","Gabrb1"
"14490","Gabrb2"
"14491","Gabrb3"
"14492","Gabrd"
"14493","Gabre"
"14494","Gabrg1"
"14495","Gabrg2"
"14496","Gabrg3"
"14497","Gabrp"
"14498","Gabrq"
"14499","Gabrr1"
"14500","Gabrr2"
"14501","Gabrr3"
"14502","Gad1"
"14503","Gad2"
"14504","Gadd45a"
"14505","Gadd45b"
"14506","Gadd45g"
"14507","Gadd45gip1"
"14508","Gadd45gip1|Rad23a"
"14509","Gadl1"
"14510","Gak"
"14511","Gal"
"14512","Gal3st1"
"14513","Gal3st2"
"14514","Gal3st3"
"14515","Galc"
"14516","Gale"
"14517","Galk1"
"14518","Galk2"
"14519","Galk2|4930525F21Rik"
"14520","Galm"
"14521","Galns"
"14522","Galnt1"
"14523","Galnt10"
"14524","Galnt11"
"14525","Galnt12"
"14526","Galnt13"
"14527","Galnt14"
"14528","Galnt3"
"14529","Galnt5"
"14530","Galnt5|Ermn"
"14531","Galnt6"
"14532","Galnt7"
"14533","Galnt9"
"14534","Galntl1"
"14535","Galntl2"
"14536","Galntl4"
"14537","Galntl5"
"14538","Galr1"
"14539","Galr2"
"14540","Galr3"
"14541","Gan"
"14542","Ganab"
"14543","Ganc"
"14544","Ganc|Capn3"
"14545","Gap43"
"14546","Gapdh"
"14547","Gapdhs"
"14548","Gapt"
"14549","Gapvd1"
"14550","Gar1"
"14551","Garnl3"
"14552","Gars"
"14553","Gart"
"14554","Gas1"
"14555","Gas2"
"14556","Gas2l1"
"14557","Gas2l1|Rasl10a"
"14558","Gas2l2"
"14559","Gas2l3"
"14560","Gas6"
"14561","Gas7"
"14562","Gas7|Glp2r"
"14563","Gas8"
"14564","Gast"
"14565","Gata1"
"14566","Gata2"
"14567","Gata3"
"14568","Gata4"
"14569","Gata5"
"14570","Gata6"
"14571","Gatad1"
"14572","Gatad2a"
"14573","Gatad2b"
"14574","Gatc"
"14575","Gatm"
"14576","Gatsl2"
"14577","Gatsl3"
"14578","Gba"
"14579","Gba2"
"14580","Gbas"
"14581","Gbe1"
"14582","Gbf1"
"14583","Gbgt1"
"14584","Gbp1"
"14585","Gbp11"
"14586","Gbp2"
"14587","Gbp3"
"14588","Gbp4"
"14589","Gbp5"
"14590","Gbp6"
"14591","Gbp8"
"14592","Gbp9"
"14593","Gbx1"
"14594","Gbx2"
"14595","Gc"
"14596","Gca"
"14597","Gcap14"
"14598","Gcat"
"14599","Gcc1"
"14600","Gcc1|Arf5"
"14601","Gcc1|Fscn3"
"14602","Gcc2"
"14603","Gcdh"
"14604","Gcet2"
"14605","Gcg"
"14606","Gcgr"
"14607","Gch1"
"14608","Gchfr"
"14609","Gck"
"14610","Gckr"
"14611","Gclc"
"14612","Gclm"
"14613","Gcm1"
"14614","Gcm2"
"14615","Gcn1l1"
"14616","Gcnt1"
"14617","Gcnt2"
"14618","Gcnt3"
"14619","Gcom1"
"14620","Gcsh"
"14621","Gda"
"14622","Gdap1"
"14623","Gdap1l1"
"14624","Gdap2"
"14625","Gde1"
"14626","Gdf10"
"14627","Gdf11"
"14628","Gdf15"
"14629","Gdf2"
"14630","Gdf3"
"14631","Gdf5"
"14632","Gdf6"
"14633","Gdf7"
"14634","Gdf9"
"14635","Gdi1"
"14636","Gdi2"
"14637","Gdnf"
"14638","Gdpd1"
"14639","Gdpd2"
"14640","Gdpd3"
"14641","Gdpd4"
"14642","Gdpd5"
"14643","Gem"
"14644","Gemin4"
"14645","Gemin4|Dbil5"
"14646","Gemin5"
"14647","Gemin6"
"14648","Gemin7"
"14649","Gemin8"
"14650","Gen1"
"14651","Gfap"
"14652","Gfer"
"14653","Gfi1"
"14654","Gfm1"
"14655","Gfm1|Lxn"
"14656","Gfm2"
"14657","Gfod1"
"14658","Gfod2"
"14659","Gfpt1"
"14660","Gfpt2"
"14661","Gfra1"
"14662","Gfra1|AC102457.2"
"14663","Gfra2"
"14664","Gfra3"
"14665","Gfra4"
"14666","Gfral"
"14667","Gga1"
"14668","Gga2"
"14669","Gga3"
"14670","Gga3|Mrps7"
"14671","Ggct"
"14672","Ggcx"
"14673","Ggh"
"14674","Ggn"
"14675","Ggnbp1"
"14676","Ggnbp1|Bak1"
"14677","Ggnbp2"
"14678","Ggps1"
"14679","Ggps1|Arid4b"
"14680","Ggt1"
"14681","Ggt5"
"14682","Ggt6"
"14683","Ggt7"
"14684","Ggta1"
"14685","Gh"
"14686","Ghdc"
"14687","Ghitm"
"14688","Ghr"
"14689","Ghrh"
"14690","Ghrhr"
"14691","Ghrl"
"14692","Ghsr"
"14693","Gif"
"14694","Gigyf2"
"14695","Gigyf2|Kcnj13"
"14696","Gimap3"
"14697","Gimap4"
"14698","Gimap5"
"14699","Gimap5|Gimap7"
"14700","Gimap6"
"14701","Gimap8"
"14702","Gimap9"
"14703","Gin1"
"14704","Gins1"
"14705","Gins3"
"14706","Gins4"
"14707","Gip"
"14708","Gipc1"
"14709","Gipc2"
"14710","Gipr"
"14711","Git1"
"14712","Git2"
"14713","Git2|4930515G01Rik|Ankrd13a"
"14714","Git2|Ankrd13a"
"14715","Giyd2"
"14716","Giyd2|Bola2"
"14717","Gja1"
"14718","Gja10"
"14719","Gja3"
"14720","Gja4"
"14721","Gja5"
"14722","Gja5|Gja8"
"14723","Gjb1"
"14724","Gjb2"
"14725","Gjb3"
"14726","Gjb4"
"14727","Gjb5"
"14728","Gjb6"
"14729","Gjc1"
"14730","Gjc2"
"14731","Gjc3"
"14732","Gjd2"
"14733","Gjd3"
"14734","Gjd4"
"14735","Gje1"
"14736","Gk2"
"14737","Gk5"
"14738","Gkap1"
"14739","Gkn1"
"14740","Gkn2"
"14741","Gkn3"
"14742","Gla"
"14743","Glb1"
"14744","Glb1l"
"14745","Glb1l2"
"14746","Glb1l3"
"14747","Glcci1"
"14748","Glce"
"14749","Gldc"
"14750","Gldn"
"14751","Gle1"
"14752","Glg1"
"14753","Gli1"
"14754","Gli2"
"14755","Gli3"
"14756","Glipr1"
"14757","Glipr1l1"
"14758","Glipr1l2"
"14759","Glipr2"
"14760","Glis1"
"14761","Glis2"
"14762","Glis3"
"14763","Glmn"
"14764","Glmn|Rpap2"
"14765","Glo1"
"14766","Glod4"
"14767","Glod5"
"14768","Glp1r"
"14769","Glp1r|AC165951.1"
"14770","Glp2r"
"14771","Glp2r|Rcvrn"
"14772","Glra1"
"14773","Glra2"
"14774","Glra3"
"14775","Glra4"
"14776","Glrb"
"14777","Glrp1"
"14778","Glrx"
"14779","Glrx2"
"14780","Glrx3"
"14781","Glrx5"
"14782","Gls"
"14783","Gls2"
"14784","Glt1d1"
"14785","Glt25d1"
"14786","Glt25d1|AC162033.3"
"14787","Glt25d2"
"14788","Glt28d2"
"14789","Glt6d1"
"14790","Glt8d1"
"14791","Glt8d2"
"14792","Glt8d3"
"14793","Glt8d4"
"14794","Glt8d4|AC121925.1"
"14795","Gltp"
"14796","Gltpd1"
"14797","Gltpd2"
"14798","Gltscr1"
"14799","Gltscr2"
"14800","Glud1"
"14801","Glul"
"14802","Glyat"
"14803","Glycam1"
"14804","Glyctk"
"14805","Glyr1"
"14806","Gm10037"
"14807","Gm1006"
"14808","Gm1008"
"14809","Gm101"
"14810","Gm10103"
"14811","Gm10258"
"14812","Gm1027"
"14813","Gm10283"
"14814","Gm10364"
"14815","Gm10382"
"14816","Gm1043"
"14817","Gm1045"
"14818","Gm10482"
"14819","Gm106"
"14820","Gm1060"
"14821","Gm10640"
"14822","Gm10654"
"14823","Gm10674"
"14824","Gm10880"
"14825","Gm10898"
"14826","Gm11046"
"14827","Gm1110"
"14828","Gm1123"
"14829","Gm1140"
"14830","Gm1220"
"14831","Gm128"
"14832","Gm1322"
"14833","Gm1330"
"14834","Gm1337"
"14835","Gm136"
"14836","Gm1381"
"14837","Gm1499"
"14838","Gm1502"
"14839","Gm1527"
"14840","Gm1549"
"14841","Gm15514"
"14842","Gm1553"
"14843","Gm156"
"14844","Gm1564"
"14845","Gm1568"
"14846","Gm1574"
"14847","Gm1587"
"14848","Gm1604b"
"14849","Gm1604b|AC164314.3"
"14850","Gm1604b|Rnaset2a"
"14851","Gm1614"
"14852","Gm16223"
"14853","Gm16294"
"14854","Gm1631"
"14855","Gm16386"
"14856","Gm16387"
"14857","Gm16401"
"14858","Gm16405"
"14859","Gm16432"
"14860","Gm16454"
"14861","Gm16460"
"14862","Gm16517"
"14863","Gm166"
"14864","Gm1673"
"14865","Gm1679"
"14866","Gm1698"
"14867","Gm1964"
"14868","Gm1965"
"14869","Gm1966"
"14870","Gm1968"
"14871","Gm2004"
"14872","Gm216"
"14873","Gm22"
"14874","Gm239"
"14875","Gm2399"
"14876","Gm26"
"14877","Gm2777"
"14878","Gm2897"
"14879","Gm2a"
"14880","Gm347"
"14881","Gm355"
"14882","Gm364"
"14883","Gm382"
"14884","Gm3985"
"14885","Gm410"
"14886","Gm414"
"14887","Gm428"
"14888","Gm436"
